OBJECTID,PLAN_NO,BHC_TYPE,BHC_VALUE,SHAPE_Leng,Shape__Area,Shape__Length
3012,S/K2/22,BHCB,80,261.329093029,3217.197265625,283.082849419828
3013,S/K2/22,BHCB,80,83.8479675573,312.203125,90.7630066469766
3014,S/K2/22,BHCS,6,44.7037656575,133.8046875,48.3997608412041
3015,S/K2/22,BHCS,1,165.57866625,1995.955078125,179.483639931023
3016,S/K2/22,BHCB,100,174.375029189,1948.794921875,189.082035182992
3017,S/K2/22,NBA,NBA,169.460063026,2096.31640625,183.649740858281
3018,S/K2/22,BHCB,100,189.215656567,2142.01953125,205.245321618134
3019,S/K2/22,BHCB,80,189.066836651,2294.28515625,205.040938415907
3020,S/K2/22,BHCB,80,191.40181343,2341.44140625,207.576128277826
3021,S/K2/22,BHCB,80,184.077584875,2089.70703125,199.650876710657
3022,S/K2/22,BHCB,80,172.532570719,1894.275390625,187.110702674717
3023,S/K2/22,BHCB,80,177.65756529,2075.10546875,192.648371860716
3024,S/K2/22,BHCB,80,118.675081126,1032.736328125,128.576037712952
3025,S/K2/22,BHCS,1,118.858144368,1036.24609375,128.776998058605
3026,S/K2/22,BHCB,100,225.04678707,3593.9765625,243.898273310651
3027,S/K2/22,BHCB,80,182.404428824,2161.9140625,197.803448979092
3028,S/K2/22,BHCB,80,182.161156754,2158.220703125,197.537836687265
3029,S/K2/22,BHCB,80,181.781598464,2152.224609375,197.126867857466
3030,S/K2/22,BHCB,100,167.083671094,1800.07421875,181.180669317859
3031,S/K2/22,BHCB,80,175.478035974,1532.755859375,190.313181619232
3032,S/K2/22,BHCB,80,183.20835225,2187.15625,198.67353268118
3033,S/K2/22,BHCB,80,181.770817875,2149.416015625,197.114214253307
3034,S/K2/22,BHCS,3,85.0123954412,432.169921875,92.0095711095958
3035,S/K2/22,BHCB,80,466.459021997,7551.66015625,506.33678172316
3036,S/K2/22,BHCB,80,465.638864281,7529.11328125,505.444020325584
3037,S/K2/22,BHCB,100,206.730762885,3033.59765625,223.987871858161
3038,S/K2/22,BHCB,100,243.703568925,4361.52734375,263.91592485314
3039,S/K2/22,BHCB,80,177.896787424,2092.9296875,192.891687065046
3040,S/K2/22,BHCB,80,179.822371092,2123.0625,195.002180822051
3041,S/K2/22,BHCB,80,179.323406278,2151.205078125,194.4594160085
3042,S/K2/22,BHCB,100,264.149966449,4279.42578125,286.001940286757
3043,S/K2/22,BHCB,100,245.384165472,3522.26953125,265.531080597733
3044,S/K2/22,BHCB,100,258.898401697,4211.515625,280.211567787777
3045,S/K2/22,BHCB,100,247.070935095,3386.4296875,267.365036630656
3046,S/K2/22,BHCS,10,525.618364154,14658.236328125,569.716699659722
3047,S/K2/22,BHCB,100,246.044555861,3328.681640625,266.246302911161
3048,S/K2/22,BHCB,100,188.07703027,2038.05859375,203.481913844323
3049,S/K2/22,BHCS,2,101.489950762,574.521484375,109.786881377108
3050,S/K2/22,BHCB,100,205.769028259,2038.92578125,223.300254619596
3051,S/K2/22,BHCB,90,415.887607723,7417.8359375,450.694789871527
3052,S/K2/22,BHCS,8,313.409333243,6759.03125,339.797275633039
3053,S/K2/22,BHCB,90,354.266769634,8544.61328125,384.037794461165
3054,S/K2/22,BHCS,10,177.698713967,2155.771484375,192.625300031612
3055,S/K2/22,BHCS,12,139.192573102,1283.79296875,150.850121205224
3056,S/K2/22,BHCS,1,280.015216735,2722.27734375,302.897532039554
3057,S/K2/22,BHCS,8,281.549108438,2924.486328125,305.363769323384
3058,S/K2/22,BHCS,3,132.805182385,1084.228515625,143.738924393133
3059,S/K2/22,BHCS,11,235.328325262,4095.087890625,255.141746787022
3060,S/K2/22,BHCB,68,141.226501929,1442.625,153.064052373079
3061,S/K2/22,BHCS,1,108.383761629,859.0546875,117.423350150123
3062,S/K2/22,BHCS,8,159.535751105,1701.65625,172.894912262474
3063,S/K2/22,BHCS,1,315.157084114,4421.955078125,341.468752824944
3064,S/K2/22,BHCS,4,154.994612539,1616.126953125,168.0685240181
3065,S/K2/22,BHCS,3,231.796796036,3811.7734375,251.155929495638
3066,S/K2/22,BHCS,4,235.247737258,3680.203125,255.010031720131
3067,S/K2/22,BHCS,8,669.182053746,19393.76171875,725.327954673283
3068,S/K2/22,BHCS,8,356.649314687,8104.17578125,386.686431760853
3069,S/K2/22,BHCB,90,394.573190925,10329.052734375,427.258745205994
3070,S/K2/22,BHCB,100,486.545928934,5668.369140625,528.238238621363
3071,S/K2/22,BHCB,92,777.633922221,24391.345703125,842.405770141725
3072,S/K2/22,BHCS,2,109.655624695,867.400390625,118.835017252585
3073,S/K2/22,BHCS,5,822.948512489,20238.498046875,890.31495008613
3074,S/K2/22,BHCB,65,1128.8619716,74798.4921875,1222.64362231374
3075,S/K2/22,BHCS,1,41.7510569744,124.3046875,45.2311722576025
3076,S/K2/22,BHCS,4,68.5037258389,312,74.285938314764
3077,S/K2/22,BHCB,80,121.967767437,832.322265625,132.328797635187
3078,S/K2/22,BHCS,2,383.207741664,9920.0546875,415.358523472265
3079,S/K2/22,BHCS,2,424.781168099,7710.84765625,460.383925557389
3080,S/K2/22,BHCS,1,634.043514854,27973.345703125,687.203133892233
3081,S/K2/22,BHCS,3,230.35267752,3442,249.501938707162
3082,S/K2/22,BHCS,2,221.310373238,3590.220703125,239.719068031659
3083,S/K2/22,BHCS,3,363.636272461,9418.115234375,394.129529519949
3084,S/K2/22,BHCS,5,220.979708628,2903.103515625,239.147942446742
3085,S/K2/22,BHCS,3,303.143687846,6298.072265625,328.563885473565
3086,S/K2/22,BHCS,6,164.901727789,1603.478515625,178.88725942696
3087,S/K2/22,BHCS,1,105.717798937,770.755859375,114.629446057343
3088,S/K2/22,BHCS,10,195.3245918,2220.271484375,211.507110527204
3089,S/K2/22,BHCS,2,153.786755386,1522.1171875,166.479376620744
3090,S/K2/22,BHCS,4,145.998113926,1283.70703125,158.016727031266
3091,S/K2/22,BHCS,8,202.458779553,3007.287109375,219.362139792238
3092,S/K2/22,BHCS,1,54.3706531025,210.15234375,58.9413085776378
3093,S/K2/22,BHCS,1,943.942710885,26131.62890625,1023.90858587047
3094,S/K2/22,BHCS,8,155.231717507,1740.873046875,168.165404174937
3095,S/K2/22,BHCB,107,167.491025102,1726.07421875,181.506033085976
3096,S/K2/22,BHCB,57,166.866109932,1588.189453125,180.905968291401
3097,S/K2/22,BHCS,8,892.493159492,30334.46484375,967.505619480248
3098,S/K2/22,BHCS,3,177.923260744,2103.9609375,192.810276256737
3099,S/K2/22,BHCS,6,100.845836943,686.361328125,109.276339786365
3100,S/K2/22,BHCS,1,641.556236904,8522.166015625,694.879760967579
3101,S/K2/22,BHCS,8,268.478023734,4536.755859375,290.768787157578
3102,S/K2/22,BHCS,3,483.098939007,10444.8671875,523.179370127462
3103,S/K2/22,BHCS,8,288.608047642,5528.517578125,312.452360271915
3104,S/K2/22,BHCS,1,145.063085449,1154.8828125,157.390187155913
3105,S/K2/22,BHCS,6,133.134465052,779.783203125,144.49986325987
3106,S/K2/22,BHCS,2,85.1213712588,430.486328125,92.3265316546416
3107,S/K2/22,BHCB,132,209.648484072,2383.32421875,227.159484786444
3108,S/K2/22,BHCB,59,127.847879604,1120.55078125,138.536415358762
3109,S/K2/22,BHCB,66,163.140880505,1519.232421875,176.807994845177
3110,S/K2/22,BHCS,8,162.998196206,1477.89453125,176.846596871944
3111,S/K2/22,BHCB,80,184.638991013,1650.703125,200.156330506143
3112,S/K2/22,BHCS,1,38.8445566345,110.345703125,42.0813318466967
3113,S/K2/22,BHCS,3,54.3786139604,213.791015625,58.9000478246162
3114,S/K2/22,BHCS,1,82.2676540203,436.046875,89.2155281410622
3115,S/K2/22,BHCB,80,198.911786744,1923.73828125,215.65022819211
3116,S/K2/22,BHCS,1,30.481951082,58.818359375,32.9962050834141
3117,S/K2/22,BHCB,80,121.799104943,1086.55078125,131.97152276615
3118,S/K2/22,BHCS,8,142.145719503,1130.068359375,153.925606894237
3119,S/K2/22,BHCS,1,301.622551502,6351.1640625,326.865129931504
3120,S/K3/31,BHCS,4,131.485129472,1262.880859375,142.450434789359
3121,S/K3/31,BHCB,55,98.1484539905,667.876953125,106.419731792622
3122,S/K3/31,BHCS,8,94.8098454755,631.923828125,102.79179256795
3123,S/K3/31,BHCS,1,85.5599786533,421.15625,92.8358696179989
3124,S/K3/31,BHCB,179,384.087315134,5009.580078125,416.976836894212
3125,S/K3/31,BHCB,260,174.983890596,2246.875,189.607603581846
3126,S/K3/31,BHCB,95,362.540863519,6824.4765625,393.38134389426
3127,S/K3/31,BHCB,91,62.1127445787,280.068359375,67.3219082278289
3128,S/K3/31,BHCS,1,62.6863002444,285.380859375,67.9438764602943
3129,S/K3/31,BHCB,91,64.1567169771,299.755859375,69.5350256963914
3130,S/K3/31,BHCS,9,160.277154423,1447.619140625,173.816793011731
3131,S/K3/31,BHCB,100,62.5409680808,286.197265625,67.7588189573334
3132,S/K3/31,BHCB,110,237.796711844,3735.37890625,257.705083669434
3133,S/K3/31,BHCB,100,224.581242416,3682.47265625,243.475764356685
3134,S/K3/31,BHCB,20,114.590242896,661.59765625,124.236329016809
3135,S/K3/31,BHCB,110,217.025907979,3213.822265625,235.139066929152
3136,S/K3/31,BHCB,130,356.4045394,5678.544921875,386.756999729246
3137,S/K3/31,BHCB,130,329.904839056,5748.53125,357.990824902439
3138,S/K3/31,BHCB,130,289.135953949,5033.486328125,313.666853618851
3139,S/K3/31,BHCB,110,261.488268783,4330.759765625,283.631842427487
3140,S/K3/31,BHCB,110,228.954898293,3420.837890625,248.386945075689
3141,S/K3/31,BHCB,130,175.015090281,2246.60546875,189.633292972589
3142,S/K3/31,BHCB,130,166.528056075,2030.734375,180.470694230361
3143,S/K3/31,BHCS,6,97.8324046155,550.482421875,106.100043777064
3144,S/K3/31,BHCB,20,95.7031828232,520.76171875,103.7855561684
3145,S/K3/31,BHCB,130,246.891014219,3916.6171875,267.77976073649
3146,S/K3/31,BHCB,100,255.989095817,4102.703125,277.669256578477
3147,S/K3/31,BHCB,100,275.438244438,4530.078125,298.379485465364
3148,S/K3/31,BHCB,100,245.693714293,4139.580078125,266.228478107678
3149,S/K3/31,BHCB,156,701.521558156,24847.173828125,758.931110427904
3150,S/K3/31,BHCB,100,154.423777295,1312.70703125,167.146457768149
3151,S/K3/31,BHCB,100,288.935674391,4843.4296875,313.02771893767
3152,S/K3/31,BHCB,100,264.065163125,3551.884765625,285.924371787833
3153,S/K3/31,BHCB,100,450.137508144,8391.068359375,488.272516005437
3154,S/K3/31,BHCB,100,225.027142066,3508.54296875,243.993227550799
3155,S/K3/31,BHCB,100,207.000890468,2440.80859375,224.612274057361
3156,S/K3/31,BHCB,100,250.352726817,3589.25390625,271.650425889965
3157,S/K3/31,BHCB,100,162.881015307,1760.634765625,176.655769705099
3158,S/K3/31,BHCB,100,150.836969672,1374.06640625,163.645278990194
3159,S/K3/31,BHCB,100,150.771268428,1367.541015625,163.575910275599
3160,S/K3/31,BHCB,100,199.950059565,2148.73828125,216.34516310127
3161,S/K3/31,BHCB,100,194.079403021,1895.197265625,209.966402591806
3162,S/K3/31,BHCB,110,288.356237332,4850.8671875,312.393851583352
3163,S/K3/31,BHCB,110,288.963903771,4882.275390625,313.05315734275
3164,S/K3/31,BHCB,100,279.137989084,4639.3515625,302.402509562054
3165,S/K3/31,BHCB,100,282.006394908,4189.927734375,305.519045264264
3166,S/K3/31,BHCB,80,83.5259877971,499.990234375,90.503540157269
3167,S/K3/31,BHCB,100,346.862826899,3660.91015625,375.856002758527
3168,S/K3/31,BHCB,100,204.537282265,1958.64453125,221.581734383532
3169,S/K3/31,BHCB,100,232.409711048,2090.927734375,251.791750284025
3170,S/K3/31,BHCB,100,278.413538501,4613.51171875,301.618611937846
3171,S/K3/31,BHCB,100,149.290170909,1207.3203125,161.587251984118
3172,S/K3/31,BHCB,100,211.841743153,1886.73828125,229.096781545277
3173,S/K3/31,BHCB,100,279.473053881,4654.294921875,302.775349714812
3174,S/K3/31,BHCB,100,277.945515008,4521.3125,301.117589137611
3175,S/K3/31,BHCB,100,224.042320294,2853.93359375,242.743441004994
3176,S/K3/31,BHCB,100,106.512090957,547.884765625,115.449209649394
3177,S/K3/31,BHCB,100,437.698478053,9261.884765625,474.333646955523
3178,S/K3/31,BHCB,100,222.263425236,2507.765625,240.485037816506
3179,S/K3/31,BHCB,100,243.110054443,3255.8359375,263.56294871445
3180,S/K3/31,BHCB,100,355.8629733,6117.71484375,385.581607672383
3181,S/K3/31,BHCB,100,314.805044498,5213.404296875,340.874695074208
3182,S/K3/31,BHCB,100,243.309118365,3293.671875,263.998142664837
3183,S/K3/31,BHCB,100,107.110565253,806.6015625,115.996129456672
3184,S/K3/31,BHCB,100,169.368944138,2027.37890625,183.626541496299
3185,S/K3/31,BHCB,100,215.408210306,2573.37890625,233.653426515529
3186,S/K3/31,BHCB,100,232.740957758,2818.041015625,252.209933308718
3187,S/K3/31,BHCB,110,248.088075974,3511.4375,269.166947900486
3188,S/K3/31,BHCB,100,269.400940124,4659.90625,292.199227195167
3189,S/K3/31,BHCB,100,244.491344821,3327.62890625,265.279852435903
3190,S/K3/31,BHCB,100,250.865783775,3636.275390625,272.172040459859
3191,S/K3/31,BHCB,100,250.252328275,3344.537109375,271.427355694216
3192,S/K3/31,BHCB,100,143.065888048,1454.54296875,155.105535300339
3193,S/K3/31,BHCB,100,370.287644595,7053.580078125,400.612940562395
3194,S/K3/31,BHCS,3,67.0625088465,306.7109375,72.6158341943031
3195,S/K3/31,BHCS,8,161.952144895,1378.236328125,175.735507031482
3196,S/K3/31,BHCS,8,228.411989077,3316.9140625,247.241326978036
3197,S/K3/31,BHCS,8,138.902248037,1385.994140625,150.451518745806
3198,S/K3/31,BHCB,100,71.6536457466,359.169921875,77.68620736127
3199,S/K3/31,BHCS,8,141.853728306,1230.99609375,153.88253001174
3200,S/K3/31,BHCS,4,202.798684773,2974.107421875,219.802701403059
3201,S/K3/31,BHCS,8,195.301104451,2605.0703125,211.597716657697
