OBJECTID,PLAN_NO,ZONE_LABEL,DESC_ENG,DESC_CHT,SPUSE_ENG,SPUSE_CHT,SHAPE_Leng,Shape__Area,Shape__Area_2,Shape__Length_2
8338,S/SK-CWBN/6,R(C)5,Residential (Group C) 5,住宅(丙類)5, , ,232.398859591,3356.833984375,3356.833984375,251.641887427035
8339,S/SK-CWBN/6,GB,Green Belt,綠化地帶, , ,526.125748494,13880.865234375,13880.865234375,570.441486194682
8340,S/SK-CWBN/6,GB,Green Belt,綠化地帶, , ,524.073583458,11492.298828125,11492.298828125,567.999003958659
8341,S/SK-CWBN/6,R(C)7,Residential (Group C) 7,住宅(丙類)7, , ,184.001280421,2375.205078125,2375.205078125,199.462304760293
8342,S/SK-CWBN/6,R(C)6,Residential (Group C) 6,住宅(丙類)6, , ,410.213776559,13172.482421875,13172.482421875,444.707520884394
8343,S/SK-CWBS/2,G/IC(2),"Government, Institution or Community (2)",政府、機構或社區(2), , ,164.793086654,1855.4921875,1855.4921875,178.427575098809
8344,S/SK-CWBS/2,V,Village Type Development,鄉村式發展, , ,3284.88579556,176881.560546875,176881.560546875,3558.98937171706
8345,S/SK-CWBS/2,O,Open Space,休憩用地, , ,965.525505234,12865.83203125,12865.83203125,1046.67667484853
8346,S/SK-CWBS/2,OU,Other Specified Uses,其他指定用途,PIER,碼頭,244.478183223,861.736328125,861.736328125,264.804249258031
8347,S/SK-CWBS/2,OU,Other Specified Uses,其他指定用途,SPORTS AND RECREATION CLUB AND MARINA,體育及康樂會所及船隻停泊處,7103.80545681,1414657.05273438,1414657.05273438,7696.81194813681
8348,S/SK-CWBS/2,R(C),Residential (Group C),住宅(丙類), , ,119.739109086,1051.767578125,1051.767578125,129.724179666665
8349,S/SK-CWBS/2,V,Village Type Development,鄉村式發展, , ,672.816928081,12244.37109375,12244.37109375,729.735932736028
8350,S/SK-CWBS/2,GB,Green Belt,綠化地帶, , ,2555.24346265,130931.265625,130931.265625,2767.7885776232
8351,S/SK-CWBS/2,CPA,Coastal Protection Area,海岸保護區, , ,3961.55085678,71901.787109375,71901.787109375,4292.04553529869
8352,S/SK-CWBS/2,V,Village Type Development,鄉村式發展, , ,473.331972986,16523.470703125,16523.470703125,512.941476935084
8353,S/SK-CWBS/2,CA,Conservation Area,自然保育區, , ,1566.94950775,83466.154296875,83466.154296875,1698.65190342088
8354,S/SK-CWBS/2,O,Open Space,休憩用地, , ,382.196469047,5283.54296875,5283.54296875,413.930552280632
8355,S/SK-CWBS/2,GB,Green Belt,綠化地帶, , ,1262.35149596,25361.61328125,25361.61328125,1368.7191507696
8356,S/SK-CWBS/2,CPA,Coastal Protection Area,海岸保護區, , ,422.840643866,6410.306640625,6410.306640625,457.997923416538
8357,S/SK-CWBS/2,CPA,Coastal Protection Area,海岸保護區, , ,391.00096371,3992.896484375,3992.896484375,424.436992124413
8358,S/SK-CWBS/2,O,Open Space,休憩用地, , ,108.58958629,746.533203125,746.533203125,117.500727910563
8359,S/SK-CWBS/2,CPA,Coastal Protection Area,海岸保護區, , ,367.468712784,2101.91015625,2101.91015625,397.62578890235
8360,S/SK-CWBS/2,CA,Conservation Area,自然保育區, , ,2770.33635561,105945.10546875,105945.10546875,3000.62530204333
8361,S/SK-CWBS/2,GB,Green Belt,綠化地帶, , ,3030.39801995,25747.3515625,25747.3515625,3285.53562842464
8362,S/SK-CWBS/2,CPA,Coastal Protection Area,海岸保護區, , ,1753.93267682,14767.046875,14767.046875,1900.87021047053
8363,S/SK-CWBS/2,CPA,Coastal Protection Area,海岸保護區, , ,4369.82355483,49860.74609375,49860.74609375,4731.88680990776
8364,S/SK-CWBS/2,GB,Green Belt,綠化地帶, , ,189.618341721,786.849609375,786.849609375,205.339234175859
8365,S/SK-CWBS/2,GB,Green Belt,綠化地帶, , ,316.585040548,6510.0234375,6510.0234375,343.189665925214
8366,S/SK-CWBS/2,V,Village Type Development,鄉村式發展, , ,190.770795887,2445.3515625,2445.3515625,206.737513696303
8367,S/SK-CWBS/2,CA,Conservation Area,自然保育區, , ,2566.07403531,140806.892578125,140806.892578125,2782.62115226331
8368,S/SK-CWBS/2,REC,Recreation,康樂, , ,215.343518672,3009.08203125,3009.08203125,233.47881556451
8369,S/SK-CWBS/2,CPA,Coastal Protection Area,海岸保護區, , ,204.378643872,1229.8828125,1229.8828125,221.535072194798
8370,S/SK-CWBS/2,CA,Conservation Area,自然保育區, , ,4547.88974818,271311.626953125,271311.626953125,4928.70731157134
8371,S/SK-CWBS/2,CA,Conservation Area,自然保育區, , ,1749.52492559,147689.560546875,147689.560546875,1895.84893408787
8372,S/SK-CWBS/2,CA,Conservation Area,自然保育區, , ,853.793385556,38668.419921875,38668.419921875,925.075549190746
8373,S/SK-CWBS/2,G/IC(3),"Government, Institution or Community (3)",政府、機構或社區(3), , ,182.357963855,2280.97265625,2280.97265625,197.433366019507
8374,S/SK-CWBS/2,G/IC(3),"Government, Institution or Community (3)",政府、機構或社區(3), , ,148.145145302,975.57421875,975.57421875,160.729865772353
8375,S/SK-CWBS/2,CA,Conservation Area,自然保育區, , ,2262.50133164,206208.62890625,206208.62890625,2453.49113578207
8376,S/SK-CWBS/2,G/IC(2),"Government, Institution or Community (2)",政府、機構或社區(2), , ,412.029331001,9378.396484375,9378.396484375,446.162887325276
8377,S/SK-CWBS/2,G/IC(1),"Government, Institution or Community (1)",政府、機構或社區(1), , ,300.74943657,6381.501953125,6381.501953125,325.666825414031
8378,S/SK-CWBS/2,MRDJ,Major Road and Junction,主要道路及路口, , ,18911.523714,100300.2421875,100300.2421875,20502.3141440205
8379,S/SK-CWBS/2,V,Village Type Development,鄉村式發展, , ,281.892661036,4464.197265625,4464.197265625,305.588662730794
8380,S/SK-CWBS/2,GB,Green Belt,綠化地帶, , ,795.920092238,16853.1875,16853.1875,862.413261396567
8381,S/SK-CWBS/2,V,Village Type Development,鄉村式發展, , ,2132.3690637,105669.103515625,105669.103515625,2310.62956443997
8382,S/SK-CWBS/2,GB,Green Belt,綠化地帶, , ,671.426284724,10455.337890625,10455.337890625,726.977059269989
8383,S/SK-CWBS/2,REC,Recreation,康樂, , ,392.00300005,3227.591796875,3227.591796875,424.24032564587
8384,S/SK-CWBS/2,V,Village Type Development,鄉村式發展, , ,414.274329064,5808.38671875,5808.38671875,449.143333599088
8385,S/SK-CWBS/2,CA,Conservation Area,自然保育區, , ,5397.41157917,428987.125,428987.125,5851.24968560897
8386,S/SK-CWBS/2,CA,Conservation Area,自然保育區, , ,632.47498462,15011.6015625,15011.6015625,685.00392460367
8387,S/SK-CWBS/2,CPA,Coastal Protection Area,海岸保護區, , ,3786.26468877,127587.45703125,127587.45703125,4101.89409109586
8388,S/SK-CWBS/2,GB,Green Belt,綠化地帶, , ,580.202660678,7930.455078125,7930.455078125,629.072657445493
8389,S/SK-CWBS/2,O,Open Space,休憩用地, , ,79.4312495774,117.67578125,117.67578125,85.96482041576
8390,S/SK-CWBS/2,GB,Green Belt,綠化地帶, , ,923.266941855,3341.23046875,3341.23046875,1002.76945764395
8391,S/SK-CWBS/2,CPA,Coastal Protection Area,海岸保護區, , ,2208.33371663,17588.080078125,17588.080078125,2390.87750305578
8392,S/SK-CWBS/2,GB,Green Belt,綠化地帶, , ,425.698917429,3600.501953125,3600.501953125,461.686513644735
8393,S/SK-CWBS/2,G/IC(3),"Government, Institution or Community (3)",政府、機構或社區(3), , ,73.1983984416,348.693359375,348.693359375,79.2781662213477
8394,S/SK-CWBS/2,V,Village Type Development,鄉村式發展, , ,789.719356998,8550.046875,8550.046875,855.104741082144
8395,S/SK-CWBS/2,CA,Conservation Area,自然保育區, , ,13042.4919123,782432.9609375,782432.9609375,14129.0578791471
8396,S/SK-CWBS/2,G/IC(3),"Government, Institution or Community (3)",政府、機構或社區(3), , ,212.600019439,2925.931640625,2925.931640625,230.229595844494
8397,S/SK-CWBS/2,CPA,Coastal Protection Area,海岸保護區, , ,5674.10251446,105945.857421875,105945.857421875,6148.40752956065
8398,S/SK-CWBS/2,CPA,Coastal Protection Area,海岸保護區, , ,1024.16437149,9732.263671875,9732.263671875,1109.33931195578
8399,S/SK-CWBS/2,CA,Conservation Area,自然保育區, , ,372.457310815,7291.552734375,7291.552734375,404.006106582198
8400,S/SK-CWBS/2,V,Village Type Development,鄉村式發展, , ,304.507680197,4737.935546875,4737.935546875,329.417623966139
8401,S/SK-CWBS/2,OU,Other Specified Uses,其他指定用途,PIER,碼頭,130.661837421,373.96875,373.96875,141.526853137121
8402,S/SK-CWBS/2,V,Village Type Development,鄉村式發展, , ,737.496945025,13516.98046875,13516.98046875,799.317974230222
8403,S/SK-CWBS/2,R(C),Residential (Group C),住宅(丙類), , ,123.056425188,1139.02734375,1139.02734375,133.261886775252
8404,S/SK-CWBS/2,G/IC(3),"Government, Institution or Community (3)",政府、機構或社區(3), , ,219.302801781,3487.240234375,3487.240234375,237.531194317867
8405,S/SK-CWBS/2,O,Open Space,休憩用地, , ,813.754200089,8317.830078125,8317.830078125,881.210887936334
8406,S/SK-CWBS/2,CPA,Coastal Protection Area,海岸保護區, , ,681.245210723,6590.857421875,6590.857421875,737.739091539366
8407,S/SK-CWBS/2,V,Village Type Development,鄉村式發展, , ,1347.0944927,54162.693359375,54162.693359375,1459.72542994159
8408,S/SK-CWBS/2,V,Village Type Development,鄉村式發展, , ,95.2839133996,632.318359375,632.318359375,103.196872768558
8409,S/SK-CWBS/2,GB,Green Belt,綠化地帶, , ,934.271490998,21262.501953125,21262.501953125,1012.16738784631
8410,S/SK-CWBS/2,V,Village Type Development,鄉村式發展, , ,769.225241057,10989.1953125,10989.1953125,833.370608622749
8411,S/SK-CWBS/2,V,Village Type Development,鄉村式發展, , ,642.180285383,15445.005859375,15445.005859375,695.24110111027
8412,S/SK-CWBS/2,GB,Green Belt,綠化地帶, , ,2086.6437283,60837.083984375,60837.083984375,2261.66938280876
8413,S/SK-CWBS/2,GB,Green Belt,綠化地帶, , ,795.021913555,15549.25,15549.25,860.902330552469
8414,S/SK-CWBS/2,O,Open Space,休憩用地, , ,131.804068954,620.357421875,620.357421875,142.525193725395
8415,S/SK-HC/11,V,Village Type Development,鄉村式發展, , ,1224.12891121,59645.45703125,59645.45703125,1325.40189179486
8416,S/SK-HC/11,GB,Green Belt,綠化地帶, , ,356.74067561,4397.35546875,4397.35546875,386.128884395828
8417,S/SK-HC/11,V,Village Type Development,鄉村式發展, , ,583.031760924,7619.099609375,7619.099609375,632.600188092422
8418,S/SK-HC/11,V,Village Type Development,鄉村式發展, , ,150.63107519,1764.703125,1764.703125,163.29043601386
8419,S/SK-HC/11,GB,Green Belt,綠化地帶, , ,603.557199302,10426.435546875,10426.435546875,653.564069025496
8420,S/SK-HC/11,GB,Green Belt,綠化地帶, , ,642.046177685,29191.875,29191.875,696.240737659552
8421,S/SK-HC/11,GB,Green Belt,綠化地帶, , ,302.105022914,3239.744140625,3239.744140625,326.90430034231
8422,S/SK-HC/11,V,Village Type Development,鄉村式發展, , ,787.906665833,26817.880859375,26817.880859375,853.950453176926
8423,S/SK-HC/11,V,Village Type Development,鄉村式發展, , ,334.700756366,5753.6484375,5753.6484375,362.710995292246
8424,S/SK-HC/11,V,Village Type Development,鄉村式發展, , ,639.442123441,9619.001953125,9619.001953125,693.848621563503
8425,S/SK-HC/11,REC,Recreation,康樂, , ,704.877609524,24649.552734375,24649.552734375,763.930998358354
8426,S/SK-HC/11,CA,Conservation Area,自然保育區, , ,7182.91017643,608598.8984375,608598.8984375,7785.76650365186
8427,S/SK-HC/11,GB,Green Belt,綠化地帶, , ,416.902258574,9784.6015625,9784.6015625,452.41833746174
8428,S/SK-HC/11,V,Village Type Development,鄉村式發展, , ,512.947111117,12800.455078125,12800.455078125,555.684714045212
8429,S/SK-HC/11,V,Village Type Development,鄉村式發展, , ,433.326448024,9867.857421875,9867.857421875,469.362752566183
8430,S/SK-HC/11,V,Village Type Development,鄉村式發展, , ,205.060190188,2228.666015625,2228.666015625,222.164017215065
8431,S/SK-HC/11,V,Village Type Development,鄉村式發展, , ,1145.15519279,56289.986328125,56289.986328125,1240.86398714866
8432,S/SK-HC/11,G/IC,"Government, Institution or Community",政府、機構或社區, , ,197.921272555,1975.5234375,1975.5234375,214.234058187567
8433,S/SK-HC/11,AGR,Agriculture,農業, , ,3695.60952161,207153.01171875,207153.01171875,4001.63999935883
8434,S/SK-HC/11,GB,Green Belt,綠化地帶, , ,1850.39745489,83468.44921875,83468.44921875,2008.08065535277
8435,S/SK-HC/11,V,Village Type Development,鄉村式發展, , ,314.362373088,5630.41796875,5630.41796875,340.58948253569
8436,S/SK-HC/11,CPA,Coastal Protection Area,海岸保護區, , ,133.152973567,624.72265625,624.72265625,144.218602760101
8437,S/SK-HC/11,R(C)2,Residential (Group C) 2,住宅(丙類)2, , ,487.709693383,13568.990234375,13568.990234375,529.043645573472
8438,S/SK-HC/11,REC,Recreation,康樂, , ,1117.44033913,64036.455078125,64036.455078125,1211.40133930508
8439,S/SK-HC/11,V,Village Type Development,鄉村式發展, , ,396.575848191,7890.982421875,7890.982421875,429.809780451058
8440,S/SK-HC/11,V,Village Type Development,鄉村式發展, , ,160.563420334,2006.87890625,2006.87890625,173.966566782747
8441,S/SK-HC/11,V,Village Type Development,鄉村式發展, , ,287.389333046,4065.2421875,4065.2421875,311.333165021763
8442,S/SK-HC/11,V,Village Type Development,鄉村式發展, , ,554.802595457,11328.51953125,11328.51953125,601.78220600602
8443,S/SK-HC/11,V,Village Type Development,鄉村式發展, , ,237.985252431,3330.142578125,3330.142578125,258.05469326294
8444,S/SK-HC/11,V,Village Type Development,鄉村式發展, , ,1644.94163756,67847.830078125,67847.830078125,1783.73265427367
8445,S/SK-HC/11,V,Village Type Development,鄉村式發展, , ,319.983495652,3470.47265625,3470.47265625,346.971514235875
8446,S/SK-HC/11,V,Village Type Development,鄉村式發展, , ,1037.27200639,29483.947265625,29483.947265625,1124.47136418196
8447,S/SK-HC/11,V,Village Type Development,鄉村式發展, , ,246.820346814,4311.96875,4311.96875,267.50662882286
8448,S/SK-HC/11,CDA,Comprehensive Development Area,綜合發展區, , ,542.783090881,15436.58203125,15436.58203125,588.684913718822
8449,S/SK-HC/11,V,Village Type Development,鄉村式發展, , ,394.080724523,4567.267578125,4567.267578125,427.56609278408
8450,S/SK-HC/11,V,Village Type Development,鄉村式發展, , ,784.126830541,31080.294921875,31080.294921875,850.46376589797
8451,S/SK-HC/11,R(E),Residential (Group E),住宅(戊類), , ,641.308638301,21695.12109375,21695.12109375,694.748554649881
8452,S/SK-HC/11,V,Village Type Development,鄉村式發展, , ,278.202570289,3311.021484375,3311.021484375,301.215193191434
8453,S/SK-HC/11,SSSI,Site of Special Scientific Interest,具特殊科學價值地點, , ,911.762816352,43020.228515625,43020.228515625,986.72366427294
8454,S/SK-HC/11,V,Village Type Development,鄉村式發展, , ,1590.04048553,66007.908203125,66007.908203125,1723.41521844452
8455,S/SK-HC/11,CA,Conservation Area,自然保育區, , ,4158.17082242,283833.412109375,283833.412109375,4507.98277160449
8456,S/SK-HC/11,CA,Conservation Area,自然保育區, , ,4932.92247478,286925.46484375,286925.46484375,5348.55676988148
8457,S/SK-HC/11,R(D),Residential (Group D),住宅(丁類), , ,1976.71076649,79702.251953125,79702.251953125,2143.53903445693
8458,S/SK-HC/11,GB,Green Belt,綠化地帶, , ,9833.12440934,466897.232421875,466897.232421875,10650.6121235223
8459,S/SK-HC/11,V,Village Type Development,鄉村式發展, , ,334.941558897,6454.947265625,6454.947265625,362.672897732258
8460,S/SK-HC/11,GB,Green Belt,綠化地帶, , ,622.565764333,13458.8359375,13458.8359375,674.496351075872
8461,S/SK-HC/11,GB,Green Belt,綠化地帶, , ,2005.03944782,26193.47265625,26193.47265625,2174.66349183041
8462,S/SK-HC/11,V,Village Type Development,鄉村式發展, , ,179.423017882,1200.88671875,1200.88671875,194.540084610864
8463,S/SK-HC/11,R(C)1,Residential (Group C) 1,住宅(丙類)1, , ,614.004651441,25202.595703125,25202.595703125,665.89219683753
8464,S/SK-HC/11,R(E),Residential (Group E),住宅(戊類), , ,631.614007309,23672.9296875,23672.9296875,684.627681037364
8465,S/SK-HC/11,V,Village Type Development,鄉村式發展, , ,1030.46439851,49524.287109375,49524.287109375,1116.83562225904
8466,S/SK-HC/11,MRDJ,Major Road and Junction,主要道路及路口, , ,14007.2243436,160419.349609375,160419.349609375,15183.9956470368
8467,S/SK-HC/11,V,Village Type Development,鄉村式發展, , ,376.224431453,11069.48046875,11069.48046875,407.936876476818
8468,S/SK-HC/11,V,Village Type Development,鄉村式發展, , ,695.455103765,22520.849609375,22520.849609375,753.340559697582
8469,S/SK-HC/11,CA,Conservation Area,自然保育區, , ,6603.45533719,445470.322265625,445470.322265625,7154.86164704227
8470,S/SK-HH/7,CPA,Coastal Protection Area,海岸保護區, , ,1157.78524645,23495.251953125,23495.251953125,1254.78233572082
8471,S/SK-HH/7,GB,Green Belt,綠化地帶, , ,351.320105172,4931.71875,4931.71875,380.207518176567
8472,S/SK-HH/7,G/IC,"Government, Institution or Community",政府、機構或社區, , ,268.733569388,5001.85546875,5001.85546875,291.436355362531
8473,S/SK-HH/7,CPA,Coastal Protection Area,海岸保護區, , ,363.142590161,7479.677734375,7479.677734375,393.231024772788
8474,S/SK-HH/7,R(C)1,Residential (Group C) 1,住宅(丙類)1, , ,274.053926051,4814.583984375,4814.583984375,297.260445501013
8475,S/SK-HH/7,GB,Green Belt,綠化地帶, , ,245.042773891,3851.8125,3851.8125,265.394116247831
8476,S/SK-HH/7,R(C)2,Residential (Group C) 2,住宅(丙類)2, , ,263.179400148,5447.404296875,5447.404296875,285.245776553942
8477,S/SK-HH/7,C,Commercial,商業, , ,237.408893368,3666.93359375,3666.93359375,257.39946209063
8478,S/SK-HH/7,CPA,Coastal Protection Area,海岸保護區, , ,473.905009826,4992.7734375,4992.7734375,513.892997428048
8479,S/SK-HH/7,V,Village Type Development,鄉村式發展, , ,727.937324747,21343.9765625,21343.9765625,789.006850932835
8480,S/SK-HH/7,CPA,Coastal Protection Area,海岸保護區, , ,390.224591593,2655.359375,2655.359375,423.45133887805
8481,S/SK-HH/7,CP,Country Park,郊野公園, , ,1991.01721715,186405.568359375,186405.568359375,2157.68912098687
8482,S/SK-HH/7,CA,Conservation Area,自然保育區, , ,858.067353128,33586.236328125,33586.236328125,930.595331535527
8483,S/SK-HH/7,R(C)3,Residential (Group C) 3,住宅(丙類)3, , ,371.227162926,6033.068359375,6033.068359375,402.205529606536
8484,S/SK-HH/7,GB,Green Belt,綠化地帶, , ,716.442688914,4961.48046875,4961.48046875,775.918372485368
8485,S/SK-HH/7,G/IC,"Government, Institution or Community",政府、機構或社區, , ,134.424905979,966.087890625,966.087890625,145.669607076821
8486,S/SK-HH/7,G/IC,"Government, Institution or Community",政府、機構或社區, , ,371.089016404,10584.517578125,10584.517578125,402.409541963257
8487,S/SK-HH/7,CA,Conservation Area,自然保育區, , ,1009.52719626,28030.650390625,28030.650390625,1093.58347320943
8488,S/SK-HH/7,CPA,Coastal Protection Area,海岸保護區, , ,2748.59798741,258999.16796875,258999.16796875,2976.62890205817
8489,S/SK-HH/7,V,Village Type Development,鄉村式發展, , ,1180.11160256,21606.8515625,21606.8515625,1278.9873174217
8490,S/SK-HH/7,CA,Conservation Area,自然保育區, , ,2608.2380463,92931.287109375,92931.287109375,2827.20650110307
8491,S/SK-HH/7,GB,Green Belt,綠化地帶, , ,699.135738382,6010.30859375,6010.30859375,758.766987062996
8492,S/SK-HH/7,GB,Green Belt,綠化地帶, , ,2347.46957692,142973.298828125,142973.298828125,2545.76616293807
8493,S/SK-HH/7,GB,Green Belt,綠化地帶, , ,474.424745474,10918.365234375,10918.365234375,514.807497508528
8494,S/SK-HH/7,R(C)1,Residential (Group C) 1,住宅(丙類)1, , ,676.881604888,21523.59375,21523.59375,733.943771862589
8495,S/SK-HH/7,V,Village Type Development,鄉村式發展, , ,693.949704422,13988.470703125,13988.470703125,752.877147979784
8496,S/SK-HH/7,REC,Recreation,康樂, , ,388.04941887,5741.751953125,5741.751953125,420.512368221038
